BatchID,ProductID,BatchDatumStart,BatchDatumEind,Aantalgeproduceerd
3770,3770,2024-04-20,2024-04-21,8476
3771,3771,2024-05-21,2024-05-22,1397
3772,3772,2024-06-22,2024-06-23,560
3773,3773,2024-07-23,2024-07-24,5454
3774,3774,2024-08-24,2024-08-25,6872
3775,3775,2024-09-25,2024-09-26,1478
3776,3776,2024-10-26,2024-10-27,6548
3777,3777,2024-11-27,2024-11-28,3611
3778,3778,2024-12-28,2024-12-01,4736
3779,3779,2024-01-01,2024-01-02,3937
3780,3780,2024-02-02,2024-02-03,7520
3781,3781,2024-03-03,2024-03-04,1107
3782,3782,2024-04-04,2024-04-05,5100
3783,3783,2024-05-05,2024-05-06,2421
3784,3784,2024-06-06,2024-06-07,7901
3785,3785,2024-07-07,2024-07-08,1962
3786,3786,2024-08-08,2024-08-09,3131
3787,3787,2024-09-09,2024-09-10,6231
3788,3788,2024-10-10,2024-10-11,9640
3789,3789,2024-11-11,2024-11-12,4379
3790,3790,2024-12-12,2024-12-13,6383
3791,3791,2024-01-13,2024-01-14,8428
3792,3792,2024-02-14,2024-02-15,7713
3793,3793,2024-03-15,2024-03-16,1440
3794,3794,2024-04-16,2024-04-17,4296
3795,3795,2024-05-17,2024-05-18,1419
3796,3796,2024-06-18,2024-06-19,8120
3797,3797,2024-07-19,2024-07-20,1140
3798,3798,2024-08-20,2024-08-21,2839
3799,3799,2024-09-21,2024-09-22,6337
3800,3800,2024-10-22,2024-10-23,9780
3801,3801,2024-11-23,2024-11-24,4918
3802,3802,2024-12-24,2024-12-25,9245
3803,3803,2024-01-25,2024-01-26,1229
3804,3804,2024-02-26,2024-02-27,885
3805,3805,2024-03-27,2024-03-28,2036
3806,3806,2024-04-28,2024-04-01,6339
3807,3807,2024-05-01,2024-05-02,3850
3808,3808,2024-06-02,2024-06-03,3140
3809,3809,2024-07-03,2024-07-04,666
3810,3810,2024-08-04,2024-08-05,7847
3811,3811,2024-09-05,2024-09-06,4947
3812,3812,2024-10-06,2024-10-07,4079
3813,3813,2024-11-07,2024-11-08,3794
3814,3814,2024-12-08,2024-12-09,5544
3815,3815,2024-01-09,2024-01-10,9515
3816,3816,2024-02-10,2024-02-11,1960
3817,3817,2024-03-11,2024-03-12,856
3818,3818,2024-04-12,2024-04-13,7836
3819,3819,2024-05-13,2024-05-14,7123
3820,3820,2024-06-14,2024-06-15,4845
3821,3821,2024-07-15,2024-07-16,3687
3822,3822,2024-08-16,2024-08-17,7190
3823,3823,2024-09-17,2024-09-18,3108
3824,3824,2024-10-18,2024-10-19,2251
3825,3825,2024-11-19,2024-11-20,3788
3826,3826,2024-12-20,2024-12-21,6719
3827,3827,2024-01-21,2024-01-22,9175
3828,3828,2024-02-22,2024-02-23,3103
3829,3829,2024-03-23,2024-03-24,1791
3830,3830,2024-04-24,2024-04-25,6873
3831,3831,2024-05-25,2024-05-26,6038
3832,3832,2024-06-26,2024-06-27,4937
3833,3833,2024-07-27,2024-07-28,7864
3834,3834,2024-08-28,2024-08-01,5147
3835,3835,2024-09-01,2024-09-02,2105
3836,3836,2024-10-02,2024-10-03,3807
3837,3837,2024-11-03,2024-11-04,9492
3838,3838,2024-12-04,2024-12-05,7554
3839,3839,2024-01-05,2024-01-06,872
3840,3840,2024-02-06,2024-02-07,8544
3841,3841,2024-03-07,2024-03-08,5997
3842,3842,2024-04-08,2024-04-09,5790
3843,3843,2024-05-09,2024-05-10,4171
3844,3844,2024-06-10,2024-06-11,8713
3845,3845,2024-07-11,2024-07-12,7746
3846,3846,2024-08-12,2024-08-13,8060
3847,3847,2024-09-13,2024-09-14,5636
3848,3848,2024-10-14,2024-10-15,1395
3849,3849,2024-11-15,2024-11-16,7326
3850,3850,2024-12-16,2024-12-17,2055
3851,3851,2024-01-17,2024-01-18,5941
3852,3852,2024-02-18,2024-02-19,8614
3853,3853,2024-03-19,2024-03-20,5986
3854,3854,2024-04-20,2024-04-21,8107
3855,3855,2024-05-21,2024-05-22,9496
3856,3856,2024-06-22,2024-06-23,2124
3857,3857,2024-07-23,2024-07-24,7982
3858,3858,2024-08-24,2024-08-25,6418
3859,3859,2024-09-25,2024-09-26,2150
3860,3860,2024-10-26,2024-10-27,3938
3861,3861,2024-11-27,2024-11-28,2675
3862,3862,2024-12-28,2024-12-01,3163
3863,3863,2024-01-01,2024-01-02,5298
3864,3864,2024-02-02,2024-02-03,4085
3865,3865,2024-03-03,2024-03-04,9931
3866,3866,2024-04-04,2024-04-05,8693
3867,3867,2024-05-05,2024-05-06,5969
3868,3868,2024-06-06,2024-06-07,6711
3869,3869,2024-07-07,2024-07-08,5020
3870,3870,2024-08-08,2024-08-09,4859
3871,3871,2024-09-09,2024-09-10,8057
3872,3872,2024-10-10,2024-10-11,3737
3873,3873,2024-11-11,2024-11-12,9171
3874,3874,2024-12-12,2024-12-13,3929
3875,3875,2024-01-13,2024-01-14,4672
3876,3876,2024-02-14,2024-02-15,4590
3877,3877,2024-03-15,2024-03-16,2968
3878,3878,2024-04-16,2024-04-17,7735
3879,3879,2024-05-17,2024-05-18,5653
3880,3880,2024-06-18,2024-06-19,4278
3881,3881,2024-07-19,2024-07-20,2790
3882,3882,2024-08-20,2024-08-21,6870
3883,3883,2024-09-21,2024-09-22,1507
3884,3884,2024-10-22,2024-10-23,4448
3885,3885,2024-11-23,2024-11-24,6058
3886,3886,2024-12-24,2024-12-25,9186
3887,3887,2024-01-25,2024-01-26,888
3888,3888,2024-02-26,2024-02-27,1000
3889,3889,2024-03-27,2024-03-28,9987
3890,3890,2024-04-28,2024-04-01,3116
3891,3891,2024-05-01,2024-05-02,7383
3892,3892,2024-06-02,2024-06-03,4670
3893,3893,2024-07-03,2024-07-04,4715
3894,3894,2024-08-04,2024-08-05,1781
3895,3895,2024-09-05,2024-09-06,5865
3896,3896,2024-10-06,2024-10-07,1514
3897,3897,2024-11-07,2024-11-08,7388
3898,3898,2024-12-08,2024-12-09,8629
3899,3899,2024-01-09,2024-01-10,5823
3900,3900,2024-02-10,2024-02-11,4556
3901,3901,2024-03-11,2024-03-12,5773
3902,3902,2024-04-12,2024-04-13,5638
3903,3903,2024-05-13,2024-05-14,2335
3904,3904,2024-06-14,2024-06-15,3460
3905,3905,2024-07-15,2024-07-16,5882
3906,3906,2024-08-16,2024-08-17,9416
3907,3907,2024-09-17,2024-09-18,6524
3908,3908,2024-10-18,2024-10-19,566
3909,3909,2024-11-19,2024-11-20,8772
3910,3910,2024-12-20,2024-12-21,8747
3911,3911,2024-01-21,2024-01-22,4342
3912,3912,2024-02-22,2024-02-23,4366
3913,3913,2024-03-23,2024-03-24,6704
3914,3914,2024-04-24,2024-04-25,5787
3915,3915,2024-05-25,2024-05-26,4004
3916,3916,2024-06-26,2024-06-27,7605
3917,3917,2024-07-27,2024-07-28,3556
3918,3918,2024-08-28,2024-08-01,4859
3919,3919,2024-09-01,2024-09-02,8060
3920,3920,2024-10-02,2024-10-03,8755
3921,3921,2024-11-03,2024-11-04,9283
3922,3922,2024-12-04,2024-12-05,5007
3923,3923,2024-01-05,2024-01-06,7811
3924,3924,2024-02-06,2024-02-07,3813
3925,3925,2024-03-07,2024-03-08,4851
3926,3926,2024-04-08,2024-04-09,8961
3927,3927,2024-05-09,2024-05-10,8209
3928,3928,2024-06-10,2024-06-11,3479
3929,3929,2024-07-11,2024-07-12,9142
3930,3930,2024-08-12,2024-08-13,6397
3931,3931,2024-09-13,2024-09-14,6070
3932,3932,2024-10-14,2024-10-15,3339
3933,3933,2024-11-15,2024-11-16,1792
3934,3934,2024-12-16,2024-12-17,8308
3935,3935,2024-01-17,2024-01-18,7677
3936,3936,2024-02-18,2024-02-19,9182
3937,3937,2024-03-19,2024-03-20,1528
3938,3938,2024-04-20,2024-04-21,8069
3939,3939,2024-05-21,2024-05-22,1377
3940,3940,2024-06-22,2024-06-23,7576
3941,3941,2024-07-23,2024-07-24,5999
3942,3942,2024-08-24,2024-08-25,2172
3943,3943,2024-09-25,2024-09-26,5069
3944,3944,2024-10-26,2024-10-27,7583
3945,3945,2024-11-27,2024-11-28,5586
3946,3946,2024-12-28,2024-12-01,598
3947,3947,2024-01-01,2024-01-02,2748
3948,3948,2024-02-02,2024-02-03,2872
3949,3949,2024-03-03,2024-03-04,5051
3950,3950,2024-04-04,2024-04-05,3141
3951,3951,2024-05-05,2024-05-06,6319
3952,3952,2024-06-06,2024-06-07,6223
3953,3953,2024-07-07,2024-07-08,6068
3954,3954,2024-08-08,2024-08-09,7971
3955,3955,2024-09-09,2024-09-10,2623
3956,3956,2024-10-10,2024-10-11,8339
3957,3957,2024-11-11,2024-11-12,4393
3958,3958,2024-12-12,2024-12-13,2191
3959,3959,2024-01-13,2024-01-14,9166
3960,3960,2024-02-14,2024-02-15,6530
3961,3961,2024-03-15,2024-03-16,2675
3962,3962,2024-04-16,2024-04-17,8285
3963,3963,2024-05-17,2024-05-18,7944
3964,3964,2024-06-18,2024-06-19,4453
3965,3965,2024-07-19,2024-07-20,4244
3966,3966,2024-08-20,2024-08-21,7958
3967,3967,2024-09-21,2024-09-22,6237
3968,3968,2024-10-22,2024-10-23,3182
3969,3969,2024-11-23,2024-11-24,6982
3970,3970,2024-12-24,2024-12-25,5388
3971,3971,2024-01-25,2024-01-26,9987
3972,3972,2024-02-26,2024-02-27,6579
3973,3973,2024-03-27,2024-03-28,9065
3974,3974,2024-04-28,2024-04-01,8176
3975,3975,2024-05-01,2024-05-02,2164
3976,3976,2024-06-02,2024-06-03,6310
3977,3977,2024-07-03,2024-07-04,7851
3978,3978,2024-08-04,2024-08-05,9166
3979,3979,2024-09-05,2024-09-06,5722
3980,3980,2024-10-06,2024-10-07,7609
3981,3981,2024-11-07,2024-11-08,5720
3982,3982,2024-12-08,2024-12-09,2523
3983,3983,2024-01-09,2024-01-10,7353
3984,3984,2024-02-10,2024-02-11,8570
3985,3985,2024-03-11,2024-03-12,5038
3986,3986,2024-04-12,2024-04-13,9374
3987,3987,2024-05-13,2024-05-14,2980
3988,3988,2024-06-14,2024-06-15,3432
3989,3989,2024-07-15,2024-07-16,5084
3990,3990,2024-08-16,2024-08-17,3784
3991,3991,2024-09-17,2024-09-18,3947
3992,3992,2024-10-18,2024-10-19,4841
3993,3993,2024-11-19,2024-11-20,3474
3994,3994,2024-12-20,2024-12-21,5456
3995,3995,2024-01-21,2024-01-22,3927
3996,3996,2024-02-22,2024-02-23,5522
3997,3997,2024-03-23,2024-03-24,1620
3998,3998,2024-04-24,2024-04-25,1794
3999,3999,2024-05-25,2024-05-26,4232
4000,4000,2024-06-26,2024-06-27,1487
4001,4001,2024-07-27,2024-07-28,9437
4002,4002,2024-08-28,2024-08-01,3129
4003,4003,2024-09-01,2024-09-02,8495
4004,4004,2024-10-02,2024-10-03,2140
4005,4005,2024-11-03,2024-11-04,5677
4006,4006,2024-12-04,2024-12-05,4264
4007,4007,2024-01-05,2024-01-06,2572
4008,4008,2024-02-06,2024-02-07,9402
4009,4009,2024-03-07,2024-03-08,4997
4010,4010,2024-04-08,2024-04-09,6012
4011,4011,2024-05-09,2024-05-10,1421
4012,4012,2024-06-10,2024-06-11,5792
4013,4013,2024-07-11,2024-07-12,7653
4014,4014,2024-08-12,2024-08-13,3392
4015,4015,2024-09-13,2024-09-14,5416
4016,4016,2024-10-14,2024-10-15,5543
4017,4017,2024-11-15,2024-11-16,8348
4018,4018,2024-12-16,2024-12-17,7334
4019,4019,2024-01-17,2024-01-18,586
4020,4020,2024-02-18,2024-02-19,7244
4021,4021,2024-03-19,2024-03-20,655
4022,4022,2024-04-20,2024-04-21,3025
4023,4023,2024-05-21,2024-05-22,9432
4024,4024,2024-06-22,2024-06-23,9742
4025,4025,2024-07-23,2024-07-24,1633
4026,4026,2024-08-24,2024-08-25,7637
4027,4027,2024-09-25,2024-09-26,2218
4028,4028,2024-10-26,2024-10-27,2939
4029,4029,2024-11-27,2024-11-28,9492
4030,4030,2024-12-28,2024-12-01,4994
4031,4031,2024-01-01,2024-01-02,3040
4032,4032,2024-02-02,2024-02-03,2214
4033,4033,2024-03-03,2024-03-04,3305
4034,4034,2024-04-04,2024-04-05,2859
4035,4035,2024-05-05,2024-05-06,2302
4036,4036,2024-06-06,2024-06-07,6914
4037,4037,2024-07-07,2024-07-08,9824
4038,4038,2024-08-08,2024-08-09,1711
4039,4039,2024-09-09,2024-09-10,6803
4040,4040,2024-10-10,2024-10-11,5744
4041,4041,2024-11-11,2024-11-12,9480
4042,4042,2024-12-12,2024-12-13,8697
4043,4043,2024-01-13,2024-01-14,7481
4044,4044,2024-02-14,2024-02-15,4260
4045,4045,2024-03-15,2024-03-16,8318
4046,4046,2024-04-16,2024-04-17,1489
4047,4047,2024-05-17,2024-05-18,2761
4048,4048,2024-06-18,2024-06-19,8001
4049,4049,2024-07-19,2024-07-20,9586
4050,4050,2024-08-20,2024-08-21,3329
4051,4051,2024-09-21,2024-09-22,9575
4052,4052,2024-10-22,2024-10-23,4633
4053,4053,2024-11-23,2024-11-24,8228
4054,4054,2024-12-24,2024-12-25,2010
4055,4055,2024-01-25,2024-01-26,5192
4056,4056,2024-02-26,2024-02-27,9336
4057,4057,2024-03-27,2024-03-28,2879
4058,4058,2024-04-28,2024-04-01,6607
4059,4059,2024-05-01,2024-05-02,5587
4060,4060,2024-06-02,2024-06-03,8243
4061,4061,2024-07-03,2024-07-04,1011
4062,4062,2024-08-04,2024-08-05,5215
4063,4063,2024-09-05,2024-09-06,4884
4064,4064,2024-10-06,2024-10-07,5554
4065,4065,2024-11-07,2024-11-08,2984
4066,4066,2024-12-08,2024-12-09,3477
4067,4067,2024-01-09,2024-01-10,2942
4068,4068,2024-02-10,2024-02-11,8237
4069,4069,2024-03-11,2024-03-12,5109
4070,4070,2024-04-12,2024-04-13,5682
4071,4071,2024-05-13,2024-05-14,2269
4072,4072,2024-06-14,2024-06-15,6710
4073,4073,2024-07-15,2024-07-16,2083
4074,4074,2024-08-16,2024-08-17,2743
4075,4075,2024-09-17,2024-09-18,4697
4076,4076,2024-10-18,2024-10-19,1526
4077,4077,2024-11-19,2024-11-20,5579
4078,4078,2024-12-20,2024-12-21,814
4079,4079,2024-01-21,2024-01-22,3112
4080,4080,2024-02-22,2024-02-23,8495
4081,4081,2024-03-23,2024-03-24,3820
4082,4082,2024-04-24,2024-04-25,6131
4083,4083,2024-05-25,2024-05-26,2646
4084,4084,2024-06-26,2024-06-27,7623
4085,4085,2024-07-27,2024-07-28,2210
4086,4086,2024-08-28,2024-08-01,8135
4087,4087,2024-09-01,2024-09-02,1758
4088,4088,2024-10-02,2024-10-03,1279
4089,4089,2024-11-03,2024-11-04,5746
4090,4090,2024-12-04,2024-12-05,7608
4091,4091,2024-01-05,2024-01-06,5265
4092,4092,2024-02-06,2024-02-07,4456
4093,4093,2024-03-07,2024-03-08,3885
4094,4094,2024-04-08,2024-04-09,6060
4095,4095,2024-05-09,2024-05-10,2631
4096,4096,2024-06-10,2024-06-11,2896
4097,4097,2024-07-11,2024-07-12,3926
4098,4098,2024-08-12,2024-08-13,6100
4099,4099,2024-09-13,2024-09-14,6983
4100,4100,2024-10-14,2024-10-15,998
4101,4101,2024-11-15,2024-11-16,9740
4102,4102,2024-12-16,2024-12-17,6279
4103,4103,2024-01-17,2024-01-18,3744
4104,4104,2024-02-18,2024-02-19,722
4105,4105,2024-03-19,2024-03-20,1704
4106,4106,2024-04-20,2024-04-21,2471
4107,4107,2024-05-21,2024-05-22,4686
4108,4108,2024-06-22,2024-06-23,1116
4109,4109,2024-07-23,2024-07-24,9274
4110,4110,2024-08-24,2024-08-25,1572
4111,4111,2024-09-25,2024-09-26,9389
4112,4112,2024-10-26,2024-10-27,2117
4113,4113,2024-11-27,2024-11-28,4535
4114,4114,2024-12-28,2024-12-01,4104
4115,4115,2024-01-01,2024-01-02,6080
4116,4116,2024-02-02,2024-02-03,1732
4117,4117,2024-03-03,2024-03-04,6550
4118,4118,2024-04-04,2024-04-05,7232
4119,4119,2024-05-05,2024-05-06,8540
4120,4120,2024-06-06,2024-06-07,4172
4121,4121,2024-07-07,2024-07-08,817
4122,4122,2024-08-08,2024-08-09,2702
4123,4123,2024-09-09,2024-09-10,6593
4124,4124,2024-10-10,2024-10-11,4233
4125,4125,2024-11-11,2024-11-12,7140
4126,4126,2024-12-12,2024-12-13,5408
4127,4127,2024-01-13,2024-01-14,9993
4128,4128,2024-02-14,2024-02-15,4678
4129,4129,2024-03-15,2024-03-16,1025
4130,4130,2024-04-16,2024-04-17,9598
4131,4131,2024-05-17,2024-05-18,9728
4132,4132,2024-06-18,2024-06-19,4344
4133,4133,2024-07-19,2024-07-20,5171
4134,4134,2024-08-20,2024-08-21,2047
4135,4135,2024-09-21,2024-09-22,5259
4136,4136,2024-10-22,2024-10-23,5615
4137,4137,2024-11-23,2024-11-24,9399
4138,4138,2024-12-24,2024-12-25,4764
4139,4139,2024-01-25,2024-01-26,5964
4140,4140,2024-02-26,2024-02-27,7077
4141,4141,2024-03-27,2024-03-28,4700
4142,4142,2024-04-28,2024-04-01,8316
4143,4143,2024-05-01,2024-05-02,6673
4144,4144,2024-06-02,2024-06-03,7626
4145,4145,2024-07-03,2024-07-04,9077
4146,4146,2024-08-04,2024-08-05,9129
4147,4147,2024-09-05,2024-09-06,9660
4148,4148,2024-10-06,2024-10-07,8585
4149,4149,2024-11-07,2024-11-08,7463
4150,4150,2024-12-08,2024-12-09,3014
4151,4151,2024-01-09,2024-01-10,1075
4152,4152,2024-02-10,2024-02-11,1717
4153,4153,2024-03-11,2024-03-12,5325
4154,4154,2024-04-12,2024-04-13,1945
4155,4155,2024-05-13,2024-05-14,6128
4156,4156,2024-06-14,2024-06-15,8660
4157,4157,2024-07-15,2024-07-16,3077
4158,4158,2024-08-16,2024-08-17,3106
4159,4159,2024-09-17,2024-09-18,3474
4160,4160,2024-10-18,2024-10-19,958
4161,4161,2024-11-19,2024-11-20,707
4162,4162,2024-12-20,2024-12-21,8321
4163,4163,2024-01-21,2024-01-22,3591
4164,4164,2024-02-22,2024-02-23,9225
4165,4165,2024-03-23,2024-03-24,529
4166,4166,2024-04-24,2024-04-25,5353
4167,4167,2024-05-25,2024-05-26,1640
4168,4168,2024-06-26,2024-06-27,8902
4169,4169,2024-07-27,2024-07-28,2930
4170,4170,2024-08-28,2024-08-01,5357
4171,4171,2024-09-01,2024-09-02,3107
4172,4172,2024-10-02,2024-10-03,9328
4173,4173,2024-11-03,2024-11-04,3691
4174,4174,2024-12-04,2024-12-05,5701
4175,4175,2024-01-05,2024-01-06,3926
4176,4176,2024-02-06,2024-02-07,5895
4177,4177,2024-03-07,2024-03-08,3415
4178,4178,2024-04-08,2024-04-09,6342
4179,4179,2024-05-09,2024-05-10,9055
4180,4180,2024-06-10,2024-06-11,8917
4181,4181,2024-07-11,2024-07-12,7051
4182,4182,2024-08-12,2024-08-13,4986
4183,4183,2024-09-13,2024-09-14,8922
4184,4184,2024-10-14,2024-10-15,9088
4185,4185,2024-11-15,2024-11-16,5335
4186,4186,2024-12-16,2024-12-17,1054
4187,4187,2024-01-17,2024-01-18,3317
4188,4188,2024-02-18,2024-02-19,1067
4189,4189,2024-03-19,2024-03-20,6353
4190,4190,2024-04-20,2024-04-21,4160
4191,4191,2024-05-21,2024-05-22,9111
4192,4192,2024-06-22,2024-06-23,7394
4193,4193,2024-07-23,2024-07-24,4319
4194,4194,2024-08-24,2024-08-25,6068
4195,4195,2024-09-25,2024-09-26,6952
4196,4196,2024-10-26,2024-10-27,2393
4197,4197,2024-11-27,2024-11-28,3566
4198,4198,2024-12-28,2024-12-01,3344
4199,4199,2024-01-01,2024-01-02,2898
4200,4200,2024-02-02,2024-02-03,8864
4201,4201,2024-03-03,2024-03-04,2025
4202,4202,2024-04-04,2024-04-05,6850
4203,4203,2024-05-05,2024-05-06,2983
4204,4204,2024-06-06,2024-06-07,4065
4205,4205,2024-07-07,2024-07-08,6016
4206,4206,2024-08-08,2024-08-09,6803
4207,4207,2024-09-09,2024-09-10,2574
4208,4208,2024-10-10,2024-10-11,8946
4209,4209,2024-11-11,2024-11-12,4840
4210,4210,2024-12-12,2024-12-13,6983
4211,4211,2024-01-13,2024-01-14,2984
4212,4212,2024-02-14,2024-02-15,7695
4213,4213,2024-03-15,2024-03-16,8972
4214,4214,2024-04-16,2024-04-17,3890
4215,4215,2024-05-17,2024-05-18,4394
4216,4216,2024-06-18,2024-06-19,3822
4217,4217,2024-07-19,2024-07-20,7336
4218,4218,2024-08-20,2024-08-21,4157
4219,4219,2024-09-21,2024-09-22,6766
4220,4220,2024-10-22,2024-10-23,9773
4221,4221,2024-11-23,2024-11-24,9690
4222,4222,2024-12-24,2024-12-25,2974
4223,4223,2024-01-25,2024-01-26,9576
4224,4224,2024-02-26,2024-02-27,3606
4225,4225,2024-03-27,2024-03-28,2932
4226,4226,2024-04-28,2024-04-01,8949
4227,4227,2024-05-01,2024-05-02,2801
4228,4228,2024-06-02,2024-06-03,3192
4229,4229,2024-07-03,2024-07-04,3553
4230,4230,2024-08-04,2024-08-05,6646
4231,4231,2024-09-05,2024-09-06,5111
4232,4232,2024-10-06,2024-10-07,1947
4233,4233,2024-11-07,2024-11-08,2947
4234,4234,2024-12-08,2024-12-09,7983
4235,4235,2024-01-09,2024-01-10,9095
4236,4236,2024-02-10,2024-02-11,1417
4237,4237,2024-03-11,2024-03-12,5905
4238,4238,2024-04-12,2024-04-13,7260
4239,4239,2024-05-13,2024-05-14,6915
4240,4240,2024-06-14,2024-06-15,7633
4241,4241,2024-07-15,2024-07-16,1834
4242,4242,2024-08-16,2024-08-17,8231
4243,4243,2024-09-17,2024-09-18,1805
4244,4244,2024-10-18,2024-10-19,6341
4245,4245,2024-11-19,2024-11-20,8246
4246,4246,2024-12-20,2024-12-21,5080
4247,4247,2024-01-21,2024-01-22,6880
4248,4248,2024-02-22,2024-02-23,3760
4249,4249,2024-03-23,2024-03-24,4998
4250,4250,2024-04-24,2024-04-25,1041
4251,4251,2024-05-25,2024-05-26,5466
4252,4252,2024-06-26,2024-06-27,5430
4253,4253,2024-07-27,2024-07-28,3550
4254,4254,2024-08-28,2024-08-01,9810
4255,4255,2024-09-01,2024-09-02,7607
4256,4256,2024-10-02,2024-10-03,3801
4257,4257,2024-11-03,2024-11-04,6040
4258,4258,2024-12-04,2024-12-05,830
4259,4259,2024-01-05,2024-01-06,9265
4260,4260,2024-02-06,2024-02-07,4260
4261,4261,2024-03-07,2024-03-08,5043
4262,4262,2024-04-08,2024-04-09,958
4263,4263,2024-05-09,2024-05-10,6529
4264,4264,2024-06-10,2024-06-11,1119
4265,4265,2024-07-11,2024-07-12,5045
4266,4266,2024-08-12,2024-08-13,6720
4267,4267,2024-09-13,2024-09-14,6330
4268,4268,2024-10-14,2024-10-15,6901
4269,4269,2024-11-15,2024-11-16,4496
4270,4270,2024-12-16,2024-12-17,2425
4271,4271,2024-01-17,2024-01-18,4495
4272,4272,2024-02-18,2024-02-19,6254
4273,4273,2024-03-19,2024-03-20,1940
4274,4274,2024-04-20,2024-04-21,7241
4275,4275,2024-05-21,2024-05-22,5285
4276,4276,2024-06-22,2024-06-23,6185
4277,4277,2024-07-23,2024-07-24,9213
4278,4278,2024-08-24,2024-08-25,4203
4279,4279,2024-09-25,2024-09-26,8313
4280,4280,2024-10-26,2024-10-27,5536
4281,4281,2024-11-27,2024-11-28,1535
4282,4282,2024-12-28,2024-12-01,4274
4283,4283,2024-01-01,2024-01-02,6117
4284,4284,2024-02-02,2024-02-03,2106
4285,4285,2024-03-03,2024-03-04,1514
4286,4286,2024-04-04,2024-04-05,4255
4287,4287,2024-05-05,2024-05-06,5394
4288,4288,2024-06-06,2024-06-07,7248
4289,4289,2024-07-07,2024-07-08,9311
4290,4290,2024-08-08,2024-08-09,9083
4291,4291,2024-09-09,2024-09-10,6434
4292,4292,2024-10-10,2024-10-11,3574
4293,4293,2024-11-11,2024-11-12,1893
4294,4294,2024-12-12,2024-12-13,3020
4295,4295,2024-01-13,2024-01-14,9071
4296,4296,2024-02-14,2024-02-15,2561
4297,4297,2024-03-15,2024-03-16,9326
4298,4298,2024-04-16,2024-04-17,8821
4299,4299,2024-05-17,2024-05-18,8762
4300,4300,2024-06-18,2024-06-19,2511
4301,4301,2024-07-19,2024-07-20,5623
4302,4302,2024-08-20,2024-08-21,1023
4303,4303,2024-09-21,2024-09-22,2784
4304,4304,2024-10-22,2024-10-23,1598
4305,4305,2024-11-23,2024-11-24,9496
4306,4306,2024-12-24,2024-12-25,6805
4307,4307,2024-01-25,2024-01-26,6749
4308,4308,2024-02-26,2024-02-27,9432
4309,4309,2024-03-27,2024-03-28,5084
4310,4310,2024-04-28,2024-04-01,5551
4311,4311,2024-05-01,2024-05-02,1239
4312,4312,2024-06-02,2024-06-03,4076
4313,4313,2024-07-03,2024-07-04,7119
4314,4314,2024-08-04,2024-08-05,9905
4315,4315,2024-09-05,2024-09-06,752
4316,4316,2024-10-06,2024-10-07,4674
4317,4317,2024-11-07,2024-11-08,4971
4318,4318,2024-12-08,2024-12-09,2547
4319,4319,2024-01-09,2024-01-10,4017
4320,4320,2024-02-10,2024-02-11,9200
4321,4321,2024-03-11,2024-03-12,1880
4322,4322,2024-04-12,2024-04-13,4411
4323,4323,2024-05-13,2024-05-14,1388
4324,4324,2024-06-14,2024-06-15,8242
4325,4325,2024-07-15,2024-07-16,9958
4326,4326,2024-08-16,2024-08-17,6556
4327,4327,2024-09-17,2024-09-18,6591
4328,4328,2024-10-18,2024-10-19,3753
4329,4329,2024-11-19,2024-11-20,4697
4330,4330,2024-12-20,2024-12-21,4068
4331,4331,2024-01-21,2024-01-22,7709
4332,4332,2024-02-22,2024-02-23,8656
4333,4333,2024-03-23,2024-03-24,9601
4334,4334,2024-04-24,2024-04-25,1169
4335,4335,2024-05-25,2024-05-26,4578
4336,4336,2024-06-26,2024-06-27,5465
4337,4337,2024-07-27,2024-07-28,2181
4338,4338,2024-08-28,2024-08-01,5188
4339,4339,2024-09-01,2024-09-02,8410
4340,4340,2024-10-02,2024-10-03,3031
4341,4341,2024-11-03,2024-11-04,2828
4342,4342,2024-12-04,2024-12-05,6284
4343,4343,2024-01-05,2024-01-06,3615
4344,4344,2024-02-06,2024-02-07,7145
4345,4345,2024-03-07,2024-03-08,4340
4346,4346,2024-04-08,2024-04-09,5523
4347,4347,2024-05-09,2024-05-10,7234
4348,4348,2024-06-10,2024-06-11,6448
4349,4349,2024-07-11,2024-07-12,6266
4350,4350,2024-08-12,2024-08-13,1459
4351,4351,2024-09-13,2024-09-14,7693
4352,4352,2024-10-14,2024-10-15,2742
4353,4353,2024-11-15,2024-11-16,5960
4354,4354,2024-12-16,2024-12-17,1536
4355,4355,2024-01-17,2024-01-18,5261
4356,4356,2024-02-18,2024-02-19,3668
4357,4357,2024-03-19,2024-03-20,3268
4358,4358,2024-04-20,2024-04-21,1559
4359,4359,2024-05-21,2024-05-22,8782
4360,4360,2024-06-22,2024-06-23,7206
4361,4361,2024-07-23,2024-07-24,7087
4362,4362,2024-08-24,2024-08-25,6966
4363,4363,2024-09-25,2024-09-26,8673
4364,4364,2024-10-26,2024-10-27,1163
4365,4365,2024-11-27,2024-11-28,5805
4366,4366,2024-12-28,2024-12-01,7212
4367,4367,2024-01-01,2024-01-02,1362
4368,4368,2024-02-02,2024-02-03,8333
4369,4369,2024-03-03,2024-03-04,9693
4370,4370,2024-04-04,2024-04-05,5923
4371,4371,2024-05-05,2024-05-06,2237
4372,4372,2024-06-06,2024-06-07,884
4373,4373,2024-07-07,2024-07-08,3464
4374,4374,2024-08-08,2024-08-09,3322
4375,4375,2024-09-09,2024-09-10,1741
4376,4376,2024-10-10,2024-10-11,3915
